Timestamp;Nome Modulo;ID;Mensagem;;;;;;;
5.250; Thermal sensor module; 0x22;;1401;;15301;;16401;;2302
5.300; Dynamics module data; 0x11;;0;;8901;;0;;23601
5.300; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
5.300; Thermal sensor module; 0x21;;20302;;703;;15200;;19401
5.300; Thermal sensor module; 0x22;;6502;;14600;;15701;;10102
5.350; Dynamics module data; 0x11;;0;;21201;;0;;8700
5.350; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
5.350; Thermal sensor module; 0x21;;101;;11501;;18203;;24701
5.350; Thermal sensor module; 0x22;;12402;;7301;;1201;;12603
5.400; Dynamics module data; 0x11;;0;;15601;;0;;21701
5.400; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
5.400; Thermal sensor module; 0x21;;2301;;22103;;20703;;9302
5.400; Thermal sensor module; 0x22;;23702;;13600;;18701;;19303
5.450; Dynamics module data; 0x11;;0;;9800;;0;;14401
5.450; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
5.450; Thermal sensor module; 0x21;;8301;;14402;;13503;;7600
5.450; Thermal sensor module; 0x22;;8002;;7903;;7400;;1702
5.500; Dynamics module data; 0x11;;0;;20201;;0;;19901
5.500; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
5.500; Thermal sensor module; 0x21;;15203;;403;;13903;;3101
5.500; Thermal sensor module; 0x22;;21101;;8001;;6800;;23000
5.550; Dynamics module data; 0x11;;0;;15601;;0;;24200
5.550; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
5.550; Thermal sensor module; 0x21;;17302;;5000;;11301;;21303
5.550; Thermal sensor module; 0x22;;1003;;18702;;22302;;1700
5.600; Dynamics module data; 0x11;;0;;20401;;0;;8100
5.600; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
5.600; Thermal sensor module; 0x21;;18303;;5201;;5303;;14400
5.600; Thermal sensor module; 0x22;;23502;;9801;;9501;;18703
5.650; Dynamics module data; 0x11;;0;;901;;0;;7700
5.650; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
5.650; Thermal sensor module; 0x21;;4902;;2500;;19600;;4902
5.650; Thermal sensor module; 0x22;;9901;;13303;;22601;;3702
5.700; Dynamics module data; 0x11;;0;;19401;;0;;22900
5.700; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
5.700; Thermal sensor module; 0x21;;202;;2801;;5201;;21700
5.700; Thermal sensor module; 0x22;;7802;;19701;;20501;;14403
5.750; Dynamics module data; 0x11;;0;;22001;;0;;14301
5.750; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
5.750; Thermal sensor module; 0x21;;3801;;25300;;2500;;8903
5.750; Thermal sensor module; 0x22;;16100;;14802;;401;;2103
5.800; Dynamics module data; 0x11;;0;;7201;;0;;15501
5.800; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
5.800; Thermal sensor module; 0x21;;14602;;12500;;3301;;3302
5.800; Thermal sensor module; 0x22;;16202;;20302;;4500;;21402
5.850; Dynamics module data; 0x11;;0;;11900;;0;;13100
5.850; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
5.850; Thermal sensor module; 0x21;;4403;;14203;;802;;6700
5.850; Thermal sensor module; 0x22;;20502;;203;;11700;;1803
5.900; Dynamics module data; 0x11;;0;;5000;;0;;16900
5.900; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
5.900; Thermal sensor module; 0x21;;19200;;1602;;14701;;2400
5.900; Thermal sensor module; 0x22;;15202;;13002;;8803;;2700
5.950; Dynamics module data; 0x11;;0;;7101;;0;;4100
5.950; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
5.950; Thermal sensor module; 0x21;;10700;;16302;;8802;;8903
5.950; Thermal sensor module; 0x22;;4001;;11701;;22802;;5900
6.000; Dynamics module data; 0x11;;0;;7201;;0;;12901
6.000; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
6.000; Thermal sensor module; 0x21;;3401;;13001;;13101;;1500
6.000; Thermal sensor module; 0x22;;16102;;6701;;3001;;6603
6.050; Dynamics module data; 0x11;;0;;9700;;0;;12500
6.050; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
6.050; Thermal sensor module; 0x21;;2702;;17401;;21003;;2701
6.050; Thermal sensor module; 0x22;;10402;;24601;;25002;;2
6.100; Dynamics module data; 0x11;;0;;13500;;0;;11701
6.100; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
6.100; Thermal sensor module; 0x21;;21802;;10203;;16103;;6102
6.100; Thermal sensor module; 0x22;;301;;19803;;15802;;9603
6.150; Dynamics module data; 0x11;;0;;2701;;0;;11100
6.150; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
6.150; Thermal sensor module; 0x21;;2002;;9303;;10902;;9500
6.150; Thermal sensor module; 0x22;;10302;;5201;;17402;;5800
6.200; Dynamics module data; 0x11;;0;;10700;;0;;18100
6.200; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
6.200; Thermal sensor module; 0x21;;7102;;9101;;2001;;14603
6.200; Thermal sensor module; 0x22;;20003;;13100;;16802;;22300
6.250; Dynamics module data; 0x11;;0;;14001;;0;;1401
6.250; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
6.250; Thermal sensor module; 0x21;;6202;;8900;;5800;;23102
6.250; Thermal sensor module; 0x22;;18801;;4101;;12103;;15200
6.300; Dynamics module data; 0x11;;0;;17901;;0;;23701
6.300; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
6.300; Thermal sensor module; 0x21;;5600;;24802;;16403;;13502
6.300; Thermal sensor module; 0x22;;4702;;3303;;16503;;2203
6.350; Dynamics module data; 0x11;;0;;5101;;0;;24101
6.350; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
6.350; Thermal sensor module; 0x21;;3401;;1701;;2402;;6600
6.350; Thermal sensor module; 0x22;;16603;;9100;;20201;;9803
6.400; Dynamics module data; 0x11;;0;;6800;;0;;12700
6.400; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
6.400; Thermal sensor module; 0x21;;14302;;18203;;19500;;14700
6.400; Thermal sensor module; 0x22;;21501;;900;;14903;;22103
6.450; Dynamics module data; 0x11;;0;;25000;;0;;17301
6.450; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
6.450; Thermal sensor module; 0x21;;13400;;703;;9603;;11301
6.450; Thermal sensor module; 0x22;;13503;;20400;;5000;;23302
6.500; Dynamics module data; 0x11;;0;;6901;;0;;23300
6.500; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
6.500; Thermal sensor module; 0x21;;22701;;5302;;12601;;13402
6.500; Thermal sensor module; 0x22;;13003;;16302;;6300;;4502
6.550; Dynamics module data; 0x11;;0;;1400;;0;;18101
6.550; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
6.550; Thermal sensor module; 0x21;;9100;;22500;;10603;;11503
6.550; Thermal sensor module; 0x22;;12601;;21802;;5702;;20302
6.600; Dynamics module data; 0x11;;0;;21301;;0;;24201
6.600; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
6.600; Thermal sensor module; 0x21;;24400;;19701;;4801;;7300
6.600; Thermal sensor module; 0x22;;17503;;11901;;14000;;5301
6.650; Dynamics module data; 0x11;;0;;15000;;0;;16501
6.650; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
6.650; Thermal sensor module; 0x21;;2601;;22403;;14102;;23200
6.650; Thermal sensor module; 0x22;;8303;;16501;;20602;;20302
6.700; Dynamics module data; 0x11;;0;;7601;;0;;8501
6.700; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
6.700; Thermal sensor module; 0x21;;17003;;24501;;9400;;5003
6.700; Thermal sensor module; 0x22;;23000;;1301;;9203;;6900
6.750; Dynamics module data; 0x11;;0;;7200;;0;;11800
6.750; Dynamics module sensor errors; 0x12;;100;;100;;100;;100
6.750; Thermal sensor module; 0x21;;12103;;15601;;5801;;24901
6.750; Thermal sensor module; 0x22;;603;;7903;;14603;;22203
6.800; Dynamics module data; 0x11;;0;;5001;;0;;11800
6.800; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
6.800; Thermal sensor module; 0x21;;18902;;3000;;9902;;13203
6.800; Thermal sensor module; 0x22;;1502;;10003;;3800;;25401
6.850; Dynamics module data; 0x11;;0;;18601;;0;;14901
6.850; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
6.850; Thermal sensor module; 0x21;;23400;;9303;;22403;;20402
6.850; Thermal sensor module; 0x22;;1502;;23000;;16402;;7801
6.900; Dynamics module data; 0x11;;0;;23900;;0;;6401
6.900; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
6.900; Thermal sensor module; 0x21;;19703;;16900;;3700;;5202
6.900; Thermal sensor module; 0x22;;9801;;6202;;20203;;5501
6.950; Dynamics module data; 0x11;;0;;13701;;0;;22601
6.950; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
6.950; Thermal sensor module; 0x21;;11602;;14600;;12801;;4403
6.950; Thermal sensor module; 0x22;;603;;14803;;23700;;13001
7.000; Dynamics module data; 0x11;;0;;8001;;0;;16800
7.000; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
7.000; Thermal sensor module; 0x21;;25002;;22001;;2101;;19601
7.000; Thermal sensor module; 0x22;;21500;;16102;;24102;;3
7.050; Dynamics module data; 0x11;;0;;15701;;0;;4001
7.050; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
7.050; Thermal sensor module; 0x21;;5403;;11703;;13703;;12603
7.050; Thermal sensor module; 0x22;;1903;;8702;;14001;;2603
7.100; Dynamics module data; 0x11;;0;;11301;;0;;6501
7.100; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
7.100; Thermal sensor module; 0x21;;21302;;1503;;2600;;13103
7.100; Thermal sensor module; 0x22;;24602;;3800;;19500;;18603
7.150; Dynamics module data; 0x11;;0;;4600;;0;;16101
7.150; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
7.150; Thermal sensor module; 0x21;;5002;;12400;;2002;;2002
7.150; Thermal sensor module; 0x22;;15002;;7101;;17801;;702
7.200; Dynamics module data; 0x11;;0;;501;;0;;1601
7.200; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
7.200; Thermal sensor module; 0x21;;3602;;17201;;403;;16900
7.200; Thermal sensor module; 0x22;;15200;;12503;;20703;;18003
7.250; Dynamics module data; 0x11;;0;;100;;0;;15900
7.250; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
7.250; Thermal sensor module; 0x21;;23901;;18403;;21602;;19701
7.250; Thermal sensor module; 0x22;;10403;;3803;;19900;;8802
7.300; Dynamics module data; 0x11;;0;;4501;;0;;9101
7.300; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
7.300; Thermal sensor module; 0x21;;1602;;20102;;501;;19901
7.300; Thermal sensor module; 0x22;;24300;;14102;;18200;;21400
7.350; Dynamics module data; 0x11;;0;;24400;;0;;16300
7.350; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
7.350; Thermal sensor module; 0x21;;7701;;16901;;3001;;3302
7.350; Thermal sensor module; 0x22;;10303;;9100;;25000;;11002
7.400; Dynamics module data; 0x11;;0;;7901;;0;;20400
7.400; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
7.400; Thermal sensor module; 0x21;;2603;;19201;;2600;;13202
7.400; Thermal sensor module; 0x22;;9600;;24800;;5501;;20001
7.450; Dynamics module data; 0x11;;0;;24301;;0;;15301
7.450; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
7.450; Thermal sensor module; 0x21;;8403;;5502;;20602;;16100
7.450; Thermal sensor module; 0x22;;10000;;5303;;25100;;19902
7.500; Dynamics module data; 0x11;;0;;801;;0;;14400
7.500; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
7.500; Thermal sensor module; 0x21;;4801;;17500;;9400;;1703
7.500; Thermal sensor module; 0x22;;22403;;7601;;24301;;22703
7.550; Dynamics module data; 0x11;;0;;15200;;0;;10700
7.550; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
7.550; Thermal sensor module; 0x21;;19600;;20900;;7101;;4403
7.550; Thermal sensor module; 0x22;;19201;;3701;;4303;;2902
7.600; Dynamics module data; 0x11;;0;;5800;;0;;19600
7.600; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
7.600; Thermal sensor module; 0x21;;10802;;17503;;2301;;8400
7.600; Thermal sensor module; 0x22;;19300;;7400;;24102;;13401
7.650; Dynamics module data; 0x11;;0;;19301;;0;;15001
7.650; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
7.650; Thermal sensor module; 0x21;;6102;;10402;;21000;;19402
7.650; Thermal sensor module; 0x22;;22501;;15503;;15401;;9603
7.700; Dynamics module data; 0x11;;0;;8301;;0;;12100
7.700; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
7.700; Thermal sensor module; 0x21;;10801;;25502;;18900;;21503
7.700; Thermal sensor module; 0x22;;10900;;9002;;2600;;5003
7.750; Dynamics module data; 0x11;;0;;8800;;0;;3201
7.750; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
7.750; Thermal sensor module; 0x21;;4702;;6801;;18203;;21200
7.750; Thermal sensor module; 0x22;;3301;;22301;;14301;;23002
7.800; Dynamics module data; 0x11;;0;;18700;;0;;6301
7.800; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
7.800; Thermal sensor module; 0x21;;25002;;16903;;17702;;5801
7.800; Thermal sensor module; 0x22;;17801;;9100;;14200;;18202
7.850; Dynamics module data; 0x11;;0;;23600;;0;;1201
7.850; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
7.850; Thermal sensor module; 0x21;;2600;;9302;;15603;;13701
7.850; Thermal sensor module; 0x22;;10203;;5601;;7500;;1700
7.900; Dynamics module data; 0x11;;0;;9201;;0;;6701
7.900; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
7.900; Thermal sensor module; 0x21;;10103;;19502;;15502;;9102
7.900; Thermal sensor module; 0x22;;1003;;11901;;7601;;5000
7.950; Dynamics module data; 0x11;;0;;1600;;0;;3901
7.950; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
7.950; Thermal sensor module; 0x21;;19101;;18702;;6700;;21701
7.950; Thermal sensor module; 0x22;;21000;;20003;;11801;;9602
8.000; Dynamics module data; 0x11;;0;;16501;;0;;10200
8.000; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
8.000; Thermal sensor module; 0x21;;6102;;9402;;1001;;2802
8.000; Thermal sensor module; 0x22;;22002;;12402;;21301;;15803
8.050; Dynamics module data; 0x11;;0;;15101;;0;;15500
8.050; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
8.050; Thermal sensor module; 0x21;;12403;;14102;;1201;;11701
8.050; Thermal sensor module; 0x22;;22802;;3703;;10303;;21200
8.100; Dynamics module data; 0x11;;0;;11501;;0;;15600
8.100; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
8.100; Thermal sensor module; 0x21;;10501;;10601;;19100;;25201
8.100; Thermal sensor module; 0x22;;8001;;17900;;6400;;21100
8.150; Dynamics module data; 0x11;;0;;5000;;0;;11201
8.150; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
8.150; Thermal sensor module; 0x21;;24201;;15701;;20703;;19602
8.150; Thermal sensor module; 0x22;;10800;;4801;;1400;;6803
8.200; Dynamics module data; 0x11;;0;;1600;;0;;6501
8.200; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
8.200; Thermal sensor module; 0x21;;1903;;20703;;14501;;7602
8.200; Thermal sensor module; 0x22;;7800;;17201;;3803;;3203
8.250; Dynamics module data; 0x11;;0;;4800;;0;;18400
8.250; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
8.250; Thermal sensor module; 0x21;;200;;901;;17101;;23001
8.250; Thermal sensor module; 0x22;;17800;;6503;;19600;;8001
8.300; Dynamics module data; 0x11;;0;;13600;;0;;11201
8.300; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
8.300; Thermal sensor module; 0x21;;203;;18000;;11300;;25100
8.300; Thermal sensor module; 0x22;;19700;;15903;;25400;;15702
8.350; Dynamics module data; 0x11;;0;;6000;;0;;14001
8.350; Dynamics module sensor errors; 0x12;;100;;0;;0;;0
8.350; Thermal sensor module; 0x21;;20203;;16200;;12100;;13102
8.350; Thermal sensor module; 0x22;;3000;;8701;;16902;;4003
8.400; Dynamics module data; 0x11;;0;;21701;;0;;4501
8.400; Dynamics module sensor errors; 0x12;;0;;100;;100;;100
8.400; Thermal sensor module; 0x21;;3801;;19501;;7901;;15302
8.400; Thermal sensor module; 0x22;;12701;;3503;;14500;;10700
8.450; Dynamics module data; 0x11;;0;;4401;;0;;16301
8.450; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
8.450; Thermal sensor module; 0x21;;6002;;7201;;4003;;9201
8.450; Thermal sensor module; 0x22;;19200;;18801;;14000;;19700
8.500; Dynamics module data; 0x11;;0;;2200;;0;;20601
8.500; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
8.500; Thermal sensor module; 0x21;;17500;;1802;;9803;;18202
8.500; Thermal sensor module; 0x22;;23500;;9802;;8700;;20102
8.550; Dynamics module data; 0x11;;0;;25500;;0;;15901
8.550; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
8.550; Thermal sensor module; 0x21;;1401;;23401;;901;;16000
8.550; Thermal sensor module; 0x22;;15201;;7001;;11803;;22200
8.600; Dynamics module data; 0x11;;0;;4400;;0;;22100
8.600; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
8.600; Thermal sensor module; 0x21;;6200;;8202;;22603;;8302
8.600; Thermal sensor module; 0x22;;10603;;22601;;9500;;7101
8.650; Dynamics module data; 0x11;;0;;10301;;0;;7200
8.650; Dynamics module sensor errors; 0x12;;100;;0;;100;;0
8.650; Thermal sensor module; 0x21;;15402;;9001;;8302;;3203
8.650; Thermal sensor module; 0x22;;12602;;7000;;12602;;19601
8.700; Dynamics module data; 0x11;;0;;101;;0;;8800
8.700; Dynamics module sensor errors; 0x12;;0;;0;;0;;100
8.700; Thermal sensor module; 0x21;;20100;;11502;;3203;;8703
8.700; Thermal sensor module; 0x22;;9800;;16402;;5803;;17403
8.750; Dynamics module data; 0x11;;0;;500;;0;;1500
8.750; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
8.750; Thermal sensor module; 0x21;;16701;;9400;;8703;;21900
8.750; Thermal sensor module; 0x22;;1002;;10803;;1302;;20601
8.800; Dynamics module data; 0x11;;0;;13600;;0;;20600
8.800; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
8.800; Thermal sensor module; 0x21;;18501;;4400;;13201;;9901
8.800; Thermal sensor module; 0x22;;20401;;5502;;11100;;2100
8.850; Dynamics module data; 0x11;;0;;25500;;0;;20700
8.850; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
8.850; Thermal sensor module; 0x21;;1301;;20700;;17201;;24902
8.850; Thermal sensor module; 0x22;;22000;;3901;;1103;;14000
8.900; Dynamics module data; 0x11;;0;;16401;;0;;25100
8.900; Dynamics module sensor errors; 0x12;;0;;0;;0;;0
8.900; Thermal sensor module; 0x21;;18302;;7100;;11700;;13303
8.900; Thermal sensor module; 0x22;;14402;;11703;;14302;;13202
8.950; Dynamics module data; 0x11;;0;;16901;;0;;18201
8.950; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
8.950; Thermal sensor module; 0x21;;4401;;5303;;18700;;18602
8.950; Thermal sensor module; 0x22;;3703;;100;;8701;;22200
9.000; Dynamics module data; 0x11;;0;;9900;;0;;23300
9.000; Dynamics module sensor errors; 0x12;;0;;100;;0;;100
9.000; Thermal sensor module; 0x21;;19302;;10601;;14000;;23103
9.000; Thermal sensor module; 0x22;;13500;;24400;;5702;;13100
9.050; Dynamics module data; 0x11;;0;;13101;;0;;3700
9.050; Dynamics module sensor errors; 0x12;;100;;100;;100;;0
9.050; Thermal sensor module; 0x21;;18801;;13502;;2800;;25502
9.050; Thermal sensor module; 0x22;;5102;;1603;;24101;;19701
9.100; Dynamics module data; 0x11;;0;;7801;;0;;14301
9.100; Dynamics module sensor errors; 0x12;;0;;100;;0;;0
9.100; Thermal sensor module; 0x21;;4800;;7803;;12002;;8100
9.100; Thermal sensor module; 0x22;;7101;;12601;;9402;;18700
9.150; Dynamics module data; 0x11;;0;;22201;;0;;7000
9.150; Dynamics module sensor errors; 0x12;;100;;0;;0;;100
9.150; Thermal sensor module; 0x21;;18102;;8702;;15001;;9500
9.150; Thermal sensor module; 0x22;;3;;4502;;21101;;12003
9.200; Dynamics module data; 0x11;;0;;8101;;0;;17001
9.200; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
9.200; Thermal sensor module; 0x21;;18101;;16301;;2600;;22502
9.200; Thermal sensor module; 0x22;;4203;;12901;;15703;;21903
9.250; Dynamics module data; 0x11;;0;;23501;;0;;7301
9.250; Dynamics module sensor errors; 0x12;;0;;100;;100;;0
9.250; Thermal sensor module; 0x21;;15101;;6701;;1001;;22602
9.250; Thermal sensor module; 0x22;;13800;;9601;;11400;;12703
9.300; Dynamics module data; 0x11;;0;;8000;;0;;7601
9.300; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
9.300; Thermal sensor module; 0x21;;8701;;1603;;3402;;2500
9.300; Thermal sensor module; 0x22;;16602;;20501;;9500;;6801
9.350; Dynamics module data; 0x11;;0;;22501;;0;;19301
9.350; Dynamics module sensor errors; 0x12;;100;;100;;0;;0
9.350; Thermal sensor module; 0x21;;24200;;20403;;6302;;21703
9.350; Thermal sensor module; 0x22;;9902;;6501;;17700;;15500
9.400; Dynamics module data; 0x11;;0;;19900;;0;;20701
9.400; Dynamics module sensor errors; 0x12;;100;;0;;100;;100
9.400; Thermal sensor module; 0x21;;11701;;3102;;15902;;16100
9.400; Thermal sensor module; 0x22;;22101;;19602;;4402;;2002
9.450; Dynamics module data; 0x11;;0;;401;;0;;3901
9.450; Dynamics module sensor errors; 0x12;;0;;0;;100;;0
9.450; Thermal sensor module; 0x21;;22200;;20200;;9403;;23502
9.450; Thermal sensor module; 0x22;;3303;;20000;;5402;;14602
9.500; Dynamics module data; 0x11;;0;;13101;;0;;20300
9.500; Dynamics module sensor errors; 0x12;;100;;100;;0;;100
9.500; Thermal sensor module; 0x21;;20103;;10203;;18601;;702
9.500; Thermal sensor module; 0x22;;19800;;3600;;15500;;21402
9.550; Dynamics module data; 0x11;;0;;14401;;0;;11301
9.550; Dynamics module sensor errors; 0x12;;0;;0;;100;;100
9.550; Thermal sensor module; 0x21;;20300;;17300;;11801;;12002
